time,gFx,gFy,gFz,TgF
8.330416,-0.0108,0.4646,-0.8243,0.95
8.346818,-0.0129,0.4666,-0.8243,0.95
8.379623,-0.0089,0.4588,-0.8282,0.95
8.396240,-0.0108,0.4568,-0.8321,0.95
8.418989,-0.0206,0.4607,-0.8262,0.95
8.429678,-0.0148,0.4705,-0.8224,0.95
8.462587,-0.0167,0.4646,-0.8360,0.96
8.479175,-0.0148,0.4627,-0.8380,0.96
8.496391,-0.0167,0.4627,-0.8282,0.95
8.513807,-0.0148,0.4627,-0.8302,0.95
8.534207,-0.0187,0.4607,-0.8380,0.96
8.561887,-0.0167,0.4666,-0.8262,0.95
8.578611,-0.0129,0.4646,-0.8282,0.95
8.595525,-0.0167,0.4607,-0.8262,0.95
8.611202,-0.0167,0.4627,-0.8243,0.95
8.639447,-0.0225,0.4646,-0.8204,0.94
8.662055,-0.0285,0.4686,-0.8185,0.94
8.678291,-0.0225,0.4627,-0.8224,0.94
8.694667,-0.0265,0.4666,-0.8243,0.95
8.737020,-0.0225,0.4646,-0.8321,0.95
8.737842,-0.0225,0.4646,-0.8321,0.95
8.760605,-0.0187,0.4646,-0.8282,0.95
8.776866,-0.0245,0.4627,-0.8321,0.95
8.794940,-0.0245,0.4646,-0.8262,0.95
8.837386,-0.0225,0.4666,-0.8282,0.95
8.842706,-0.0225,0.4627,-0.8224,0.94
8.860106,-0.0206,0.4607,-0.8302,0.95
8.876338,-0.0245,0.4627,-0.8302,0.95
8.910114,-0.0285,0.4646,-0.8262,0.95
8.935929,-0.0265,0.4607,-0.8224,0.94
8.941708,-0.0265,0.4646,-0.8243,0.95
8.959305,-0.0265,0.4627,-0.8302,0.95
8.993802,-0.0245,0.4588,-0.8302,0.95
9.010089,-0.0245,0.4627,-0.8282,0.95
9.031592,-0.0285,0.4646,-0.8262,0.95
9.043109,-0.0265,0.4646,-0.8282,0.95
9.059887,-0.0362,0.4607,-0.8262,0.95
9.094105,-0.0304,0.4627,-0.8321,0.95
9.110433,-0.0265,0.4529,-0.8302,0.95
9.135684,-0.0285,0.4607,-0.8302,0.95
9.140893,-0.0265,0.4568,-0.8321,0.95
9.175686,-0.0245,0.4627,-0.8302,0.95
9.191478,-0.0265,0.4588,-0.8282,0.95
9.208763,-0.0245,0.4607,-0.8243,0.94
9.237582,-0.0265,0.4607,-0.8262,0.95
9.258299,-0.0304,0.4588,-0.8243,0.94
9.275005,-0.0343,0.4646,-0.8282,0.95
9.291788,-0.0343,0.4666,-0.8282,0.95
9.308017,-0.0304,0.4627,-0.8282,0.95
9.330257,-0.0285,0.4607,-0.8321,0.95
9.357595,-0.0304,0.4588,-0.8302,0.95
9.374790,-0.0285,0.4568,-0.8360,0.95
9.392864,-0.0245,0.4529,-0.8341,0.95
9.406999,-0.0285,0.4588,-0.8282,0.95
9.432636,-0.0285,0.4549,-0.8282,0.95
9.457356,-0.0285,0.4549,-0.8282,0.95
9.473850,-0.0285,0.4568,-0.8380,0.95
9.490780,-0.0304,0.4529,-0.8321,0.95
9.506642,-0.0343,0.4588,-0.8380,0.96
9.528769,-0.0343,0.4490,-0.8302,0.94
9.556517,-0.0285,0.4529,-0.8321,0.95
9.573474,-0.0323,0.4607,-0.8262,0.95
9.590658,-0.0323,0.4607,-0.8302,0.95
9.627159,-0.0323,0.4529,-0.8302,0.95
9.637234,-0.0304,0.4529,-0.8262,0.94
9.656137,-0.0323,0.4588,-0.8341,0.95
9.672566,-0.0383,0.4607,-0.8262,0.95
9.705919,-0.0383,0.4588,-0.8302,0.95
9.726893,-0.0383,0.4627,-0.8360,0.96
9.739345,-0.0323,0.4588,-0.8321,0.95
9.754441,-0.0362,0.4568,-0.8282,0.95
9.772281,-0.0362,0.4549,-0.8321,0.95
9.804391,-0.0343,0.4568,-0.8341,0.95
9.833584,-0.0343,0.4568,-0.8321,0.95
9.836287,-0.0323,0.4549,-0.8282,0.95
9.854344,-0.0362,0.4607,-0.8302,0.95
9.887502,-0.0383,0.4568,-0.8282,0.95
9.904378,-0.0383,0.4588,-0.8282,0.95
9.929601,-0.0323,0.4529,-0.8302,0.95
9.940894,-0.0383,0.4529,-0.8302,0.95
9.970012,-0.0362,0.4509,-0.8282,0.94
9.986604,-0.0343,0.4568,-0.8302,0.95
10.004415,-0.0323,0.4568,-0.8341,0.95
10.034090,-0.0323,0.4509,-0.8321,0.95
10.037184,-0.0304,0.4549,-0.8321,0.95
10.076414,-0.0304,0.4529,-0.8360,0.95
10.087565,-0.0323,0.4588,-0.8360,0.95
10.108220,-0.0421,0.4607,-0.8341,0.95
10.128726,-0.0519,0.4627,-0.8399,0.96
10.153741,-0.0362,0.4568,-0.8321,0.95
10.169712,-0.0187,0.4568,-0.8243,0.94
10.185015,-0.0304,0.4509,-0.8165,0.93
10.201863,-0.0304,0.4490,-0.8165,0.93
10.227852,-0.0323,0.4568,-0.8341,0.95
10.252901,-0.0362,0.4627,-0.8360,0.96
10.269805,-0.0265,0.4607,-0.8341,0.95
10.285884,-0.0323,0.4549,-0.8302,0.95
10.324324,-0.0362,0.4588,-0.8224,0.94
10.335013,-0.0362,0.4588,-0.8243,0.94
10.351982,-0.0343,0.4588,-0.8302,0.95
10.368565,-0.0343,0.4568,-0.8302,0.95
10.401147,-0.0323,0.4607,-0.8341,0.95
10.419110,-0.0304,0.4529,-0.8321,0.95
10.440839,-0.0304,0.4549,-0.8302,0.95
10.451816,-0.0304,0.4568,-0.8282,0.95
10.468474,-0.0285,0.4588,-0.8302,0.95
10.503541,-0.0323,0.4607,-0.8243,0.94
10.517297,-0.0343,0.4607,-0.8224,0.94
10.547654,-0.0402,0.4627,-0.8262,0.95
10.550590,-0.0383,0.4627,-0.8243,0.95
10.584046,-0.0383,0.4607,-0.8282,0.95
10.600646,-0.0362,0.4627,-0.8243,0.95
10.617381,-0.0343,0.4568,-0.8243,0.94
10.638866,-0.0343,0.4627,-0.8262,0.95
10.649682,-0.0362,0.4588,-0.8341,0.95
10.683330,-0.0362,0.4568,-0.8243,0.94
10.700527,-0.0304,0.4568,-0.8262,0.94
10.716602,-0.0323,0.4646,-0.8282,0.95
10.741733,-0.0323,0.4588,-0.8282,0.95
10.765872,-0.0383,0.4568,-0.8262,0.94
10.781754,-0.0362,0.4588,-0.8302,0.95
10.799090,-0.0304,0.4529,-0.8302,0.95
10.829592,-0.0343,0.4549,-0.8282,0.95
10.832920,-0.0362,0.4529,-0.8302,0.95
10.864424,-0.0343,0.4607,-0.8321,0.95
10.880346,-0.0362,0.4529,-0.8360,0.95
10.898814,-0.0362,0.4607,-0.8321,0.95
10.919580,-0.0285,0.4529,-0.8302,0.95
10.948794,-0.0343,0.4627,-0.8302,0.95
10.964584,-0.0421,0.4627,-0.8321,0.95
10.980018,-0.0402,0.4568,-0.8302,0.95
10.997521,-0.0362,0.4588,-0.8282,0.95
