time,gFx,gFy,gFz,TgF
14.005369,0.9231,0.0582,-0.3651,0.99
14.022871,0.925,0.0601,-0.3651,1.0
14.044199,0.9231,0.0582,-0.3651,0.99
14.078723,0.925,0.0543,-0.3632,1.0
14.078945,0.925,0.0543,-0.3632,1.0
14.104371,0.925,0.0523,-0.3632,1.0
14.121972,0.9269,0.0543,-0.3651,1.0
14.143389,0.9231,0.0562,-0.369,1.0
14.176945,0.925,0.0543,-0.367,1.0
14.177186,0.925,0.0543,-0.367,1.0
14.205143,0.9329,0.0562,-0.371,1.01
14.221443,0.9289,0.0543,-0.367,1.0
14.243939,0.9211,0.0562,-0.373,1.0
14.268398,0.9269,0.0582,-0.369,1.0
14.286009,0.9269,0.0523,-0.3612,1.0
14.302439,0.925,0.0504,-0.3651,1.0
14.320819,0.925,0.0523,-0.3651,1.0
14.34116,0.9269,0.0523,-0.3632,1.0
14.374841,0.925,0.0504,-0.371,1.0
14.38575,0.9231,0.0582,-0.367,1.0
14.402335,0.9231,0.0562,-0.369,1.0
14.420241,0.9269,0.0523,-0.3651,1.0
14.441771,0.9231,0.0543,-0.367,0.99
14.471753,0.925,0.0543,-0.371,1.0
14.484703,0.9269,0.0523,-0.3632,1.0
14.501181,0.9269,0.0485,-0.367,1.0
14.518806,0.9231,0.0543,-0.3749,1.0
14.541412,0.9231,0.0504,-0.3749,1.0
14.582284,0.9231,0.0562,-0.371,1.0
14.582535,0.9231,0.0562,-0.371,1.0
14.601627,0.925,0.0562,-0.3632,1.0
14.618383,0.9171,0.0601,-0.369,0.99
14.638635,0.9231,0.0543,-0.3651,0.99
14.678672,0.9269,0.0504,-0.3749,1.0
14.678894,0.9269,0.0504,-0.3749,1.0
14.701793,0.925,0.0504,-0.3788,1.0
14.739193,0.9211,0.0523,-0.3612,0.99
14.776671,0.925,0.0562,-0.369,1.0
14.77695,0.925,0.0562,-0.369,1.0
14.784034,0.9192,0.0543,-0.369,0.99
14.801538,0.9231,0.0582,-0.3749,1.0
14.839186,0.925,0.0582,-0.371,1.0
14.878271,0.925,0.0543,-0.3651,1.0
14.878507,0.925,0.0543,-0.3651,1.0
14.882956,0.9211,0.0582,-0.373,1.0
14.901024,0.9211,0.0562,-0.3651,0.99
14.933244,0.9289,0.0543,-0.3788,1.0
14.955428,0.9171,0.0543,-0.3768,0.99
14.991578,0.9231,0.0562,-0.3749,1.0
14.99183,0.9231,0.0562,-0.3749,1.0
15.017009,0.925,0.0523,-0.3632,1.0
15.033351,0.9269,0.0543,-0.3593,1.0
15.052998,0.9192,0.0601,-0.3572,0.99
15.077098,0.9192,0.0523,-0.3651,0.99
15.099747,0.9269,0.0504,-0.3807,1.0
15.116506,0.9171,0.0504,-0.3827,1.0
15.132794,0.9192,0.0582,-0.3807,1.0
15.155936,0.9231,0.0543,-0.3827,1.0
15.187783,0.9231,0.0485,-0.369,1.0
15.187997,0.9231,0.0485,-0.369,1.0
15.215865,0.925,0.0504,-0.3788,1.0
15.232262,0.925,0.0523,-0.373,1.0
15.253379,0.9211,0.0485,-0.373,0.99
15.289728,0.9171,0.0543,-0.3749,0.99
15.289969,0.9171,0.0543,-0.3749,0.99
15.315176,0.9231,0.0543,-0.3651,0.99
15.331589,0.9231,0.0543,-0.373,1.0
15.35451,0.9171,0.0562,-0.3749,0.99
15.390427,0.9231,0.0601,-0.373,1.0
15.390919,0.9231,0.0601,-0.373,1.0
15.414822,0.925,0.0562,-0.373,1.0
15.431475,0.9192,0.0562,-0.3749,0.99
15.452856,0.9192,0.0562,-0.3768,1.0
15.479564,0.9211,0.0543,-0.3749,1.0
15.495919,0.9289,0.0504,-0.373,1.0
15.514235,0.9211,0.0485,-0.369,0.99
15.535583,0.9211,0.0523,-0.373,1.0
15.566367,0.9231,0.0562,-0.371,1.0
15.578164,0.9231,0.0523,-0.367,0.99
15.596483,0.9269,0.0523,-0.373,1.0
15.613006,0.9269,0.0543,-0.3749,1.0
15.634899,0.9269,0.0485,-0.373,1.0
15.674173,0.925,0.0445,-0.3749,1.0
15.674447,0.925,0.0445,-0.3749,1.0
15.695294,0.9211,0.0543,-0.3749,1.0
15.735078,0.9192,0.0523,-0.3788,1.0
15.735696,0.9192,0.0523,-0.3788,1.0
15.761645,0.9269,0.0523,-0.3768,1.0
15.779011,0.9308,0.0504,-0.371,1.0
15.795797,0.9192,0.0582,-0.3651,0.99
15.834856,0.9231,0.0523,-0.3749,1.0
15.858852,0.9231,0.0464,-0.3788,1.0
15.859153,0.9231,0.0464,-0.3788,1.0
15.87857,0.9231,0.0504,-0.3788,1.0
15.895692,0.9192,0.0445,-0.3768,0.99
15.928484,0.925,0.0485,-0.371,1.0
15.955111,0.9269,0.0445,-0.367,1.0
15.959468,0.9211,0.0464,-0.371,0.99
15.977822,0.925,0.0543,-0.3788,1.0
16.011013,0.9152,0.0504,-0.371,0.99
16.025982,0.9308,0.0485,-0.369,1.0
16.044559,0.9289,0.0543,-0.3749,1.0
16.067126,0.9192,0.0582,-0.373,0.99
16.077767,0.9211,0.0543,-0.373,1.0
16.110907,0.9289,0.0504,-0.373,1.0
16.126926,0.925,0.0504,-0.371,1.0
16.148935,0.925,0.0543,-0.3807,1.0
16.186346,0.9133,0.0543,-0.373,0.99
16.186571,0.9133,0.0543,-0.373,0.99
16.209945,0.9211,0.0523,-0.369,0.99
16.226897,0.9269,0.0485,-0.367,1.0
16.248793,0.9211,0.0523,-0.3749,1.0
16.292302,0.9171,0.0504,-0.369,0.99
16.292526,0.9171,0.0504,-0.369,0.99
16.307434,0.9231,0.0543,-0.369,1.0
16.325454,0.9269,0.0523,-0.367,1.0
16.362501,0.9211,0.0543,-0.3788,1.0
16.380224,0.9211,0.0504,-0.3749,1.0
16.390719,0.9231,0.0543,-0.3749,1.0
16.408759,0.9231,0.0523,-0.3749,1.0
16.424579,0.9133,0.0523,-0.373,0.99
