time,gFx,gFy,gFz,TgF
15.13697,-0.1867,-0.6041,-0.7422,0.98
15.155115,-0.1789,-0.6002,-0.7422,0.97
15.190397,-0.1789,-0.5983,-0.7384,0.97
15.217399,-0.1769,-0.5963,-0.7422,0.97
15.217606,-0.1769,-0.5963,-0.7422,0.97
15.238145,-0.1789,-0.5963,-0.7461,0.97
15.270472,-0.1808,-0.6021,-0.7384,0.97
15.291678,-0.1769,-0.5983,-0.7461,0.97
15.331937,-0.1789,-0.5983,-0.7461,0.97
15.332289,-0.1769,-0.5983,-0.7422,0.97
15.336458,-0.1769,-0.5983,-0.7422,0.97
15.370159,-0.1848,-0.6021,-0.7422,0.97
15.387077,-0.1867,-0.5983,-0.7461,0.97
15.408285,-0.1829,-0.6021,-0.7461,0.98
15.425242,-0.1769,-0.5983,-0.7363,0.97
15.452792,-0.1769,-0.5983,-0.7461,0.97
15.46997,-0.1848,-0.5963,-0.7481,0.97
15.486344,-0.1808,-0.5983,-0.7422,0.97
15.507094,-0.175,-0.6021,-0.7422,0.97
15.543567,-0.1731,-0.6041,-0.7422,0.97
15.543921,-0.175,-0.5983,-0.7481,0.97
