accx,accy,accz
-0.1769,-0.6021,-0.7384
-0.1769,-0.606,-0.7384
-0.1769,-0.606,-0.7403
-0.175,-0.6021,-0.7363
-0.1789,-0.6041,-0.7403
-0.1731,-0.6041,-0.7442
-0.1731,-0.6041,-0.7442
-0.1731,-0.5943,-0.7422
-0.1769,-0.6021,-0.7461
-0.1769,-0.6041,-0.7403
-0.1731,-0.5983,-0.7422
-0.1731,-0.5983,-0.7422
-0.175,-0.5943,-0.7422
-0.1808,-0.6041,-0.7422
-0.1789,-0.6041,-0.7481
-0.1731,-0.6021,-0.7363
-0.1731,-0.6021,-0.7363
-0.1731,-0.6002,-0.7442
-0.1731,-0.6041,-0.7403
-0.1711,-0.6021,-0.7442
-0.175,-0.6041,-0.7422
-0.1769,-0.6041,-0.7403
-0.1711,-0.6021,-0.7442
-0.1731,-0.5983,-0.7442
-0.175,-0.6021,-0.7403
-0.1789,-0.606,-0.7442
-0.1789,-0.6021,-0.7442
-0.175,-0.6021,-0.7403
-0.1731,-0.6041,-0.7461
-0.1731,-0.6041,-0.7403
-0.1731,-0.5983,-0.7403
-0.1808,-0.5983,-0.7324
-0.1789,-0.6041,-0.7442
-0.175,-0.6041,-0.7461
-0.1769,-0.6041,-0.7403
-0.1808,-0.5983,-0.7403
-0.1808,-0.5983,-0.7403
-0.1829,-0.6002,-0.7384
-0.1789,-0.606,-0.7403
-0.1633,-0.5983,-0.7403
-0.1633,-0.5983,-0.7403
-0.1613,-0.5963,-0.7363
-0.1945,-0.5923,-0.7461
-0.1906,-0.5963,-0.7461
-0.1789,-0.5943,-0.75
-0.1769,-0.5943,-0.7344
-0.1769,-0.5943,-0.7344
-0.175,-0.6021,-0.7422
-0.1711,-0.6002,-0.7422
-0.1808,-0.606,-0.7384
-0.1867,-0.606,-0.7363
-0.1906,-0.6081,-0.7384
-0.1867,-0.5943,-0.7442
-0.175,-0.6002,-0.7384
-0.1711,-0.6041,-0.7422
-0.1829,-0.606,-0.7344
-0.1848,-0.5983,-0.7461
-0.1808,-0.6041,-0.7422
-0.1769,-0.6002,-0.7422
-0.1671,-0.5963,-0.7422
-0.1692,-0.5983,-0.7442
-0.1711,-0.6021,-0.7403
-0.175,-0.6002,-0.7403
-0.175,-0.6021,-0.7442
-0.1848,-0.606,-0.7422
-0.1867,-0.606,-0.7384
-0.1808,-0.6021,-0.7403
-0.1692,-0.5943,-0.7324
-0.1671,-0.5963,-0.7384
-0.1848,-0.6041,-0.7442
-0.1887,-0.5904,-0.7344
-0.1848,-0.5865,-0.7246
-0.1692,-0.5923,-0.7305
-0.1633,-0.6021,-0.7422
-0.1789,-0.6295,-0.7286
-0.218,-0.6393,-0.7461
-0.218,-0.6393,-0.7461
-0.261,-0.6237,-0.7559
-0.2395,-0.6041,-0.7403
-0.2844,-0.653,-0.7305
-0.2844,-0.653,-0.7305
-0.302,-0.6686,-0.7384
-0.2766,-0.647,-0.7481
-0.2981,-0.5923,-0.709
-0.3059,-0.5709,-0.7305
-0.3098,-0.5533,-0.7226
-0.3196,-0.5279,-0.7324
-0.3529,-0.4868,-0.7226
-0.3431,-0.4732,-0.7305
-0.3333,-0.4791,-0.7324
-0.2747,-0.5025,-0.7109
-0.2884,-0.5259,-0.7188
-0.3782,-0.5299,-0.7149
-0.2766,-0.5475,-0.754
-0.257,-0.5182,-0.7384
-0.2981,-0.4986,-0.707
-0.3724,-0.5592,-0.7715
-0.3997,-0.565,-0.7461
-0.3333,-0.5827,-0.7109
-0.2532,-0.5513,-0.7715
-0.3059,-0.4771,-0.752
-0.3469,-0.5103,-0.6718
-0.3176,-0.5709,-0.7363
-0.2726,-0.5631,-0.7676
-0.2766,-0.5182,-0.7715
-0.3978,-0.5963,-0.7363
-0.3469,-0.5475,-0.713
-0.2532,-0.5513,-0.7363
-0.1985,-0.5045,-0.7637
-0.2336,-0.5475,-0.7324
-0.2493,-0.5709,-0.7617
-0.2414,-0.5767,-0.7617
-0.2414,-0.5709,-0.7344
-0.3001,-0.5436,-0.7109
-0.302,-0.5357,-0.7324
-0.2688,-0.5005,-0.5116
-0.345,-0.5396,-0.7754
-0.3313,-0.5748,-0.713
-0.304,-0.5123,-0.7226
-0.2922,-0.5494,-0.7403
-0.2922,-0.5494,-0.7403
-0.3059,-0.61,-0.7188
-0.4193,-0.6803,-0.6348
-0.3821,-0.565,-0.6543
-0.3254,-0.5455,-0.6953
-0.3743,-0.5631,-0.7384
-0.4563,-0.61,-0.7403
-0.304,-0.6451,-0.6602
-0.2805,-0.5552,-0.6562
-0.3548,-0.5436,-0.6445
-0.3567,-0.5415,-0.6445
-0.3138,-0.5318,-0.7012
-0.2336,-0.5299,-0.8106
-0.3001,-0.5259,-0.7384
-0.3508,-0.5865,-0.6308
-0.3508,-0.5865,-0.6308
-0.3567,-0.6686,-0.6797
-0.3371,-0.6822,-0.6562
-0.4212,-0.6139,-0.7246
-0.2903,-0.5611,-0.6641
-0.2668,-0.5631,-0.7109
-0.3274,-0.6491,-0.7715
-0.3313,-0.6334,-0.6231
-0.3665,-0.6217,-0.6348
-0.3802,-0.5963,-0.6641
-0.3529,-0.5377,-0.666
-0.261,-0.5513,-0.7559
-0.2043,-0.5885,-0.709
-0.3196,-0.5885,-0.7207
-0.3704,-0.5669,-0.6465
-0.2903,-0.6314,-0.7012
-0.2766,-0.6959,-0.7617
-0.302,-0.6999,-0.7871
-0.3098,-0.5552,-0.6465
-0.2766,-0.5611,-0.6876
-0.2766,-0.5611,-0.6876
-0.1965,-0.6021,-0.7109
-0.1867,-0.6276,-0.7735
-0.2707,-0.6314,-0.6934
-0.3274,-0.6608,-0.6231
-0.2747,-0.6314,-0.6328
-0.1692,-0.61,-0.6367
-0.2532,-0.5983,-0.6816
-0.2922,-0.6197,-0.7813
-0.304,-0.6139,-0.7794
-0.1731,-0.6334,-0.8516
-0.1242,-0.61,-0.8399
