accx,accy,accz
0.9152,-0.0785,-0.3162
0.9348,-0.1254,-0.3202
0.9504,-0.1645,-0.3476
0.9562,-0.1722,-0.3495
0.9348,-0.1645,-0.326
0.8761,-0.1214,-0.326
0.8879,-0.1195,-0.3534
0.9171,-0.2133,-0.3006
0.9054,-0.1664,-0.2694
0.9192,-0.1547,-0.2635
1.013,-0.059,-0.2381
1.2063,-0.1137,-0.2186
1.2611,-0.143,-0.3456
1.308,-0.2211,-0.3378
1.4604,-0.0492,-0.242
1.4897,0.0855,-0.1814
1.3099,0.109,-0.1814
1.1243,0.1286,-0.201
1.0344,0.1246,-0.197
1.0188,0.1149,-0.2517
1.0852,0.0914,-0.1756
1.0559,0.0816,-0.1932
0.9953,0.0797,-0.2459
0.9699,0.0582,-0.2811
0.9152,0.0328,-0.3358
0.882,0.0054,-0.3085
0.9035,0.0073,-0.3612
0.9523,-0.0082,-0.4159
0.9621,0.0289,-0.4374
0.8312,0.0269,-0.3847
0.7238,0.0073,-0.3807
0.7061,-0.0238,-0.3924
0.6886,-0.0257,-0.4433
0.6984,-0.0257,-0.4648
0.6574,0.0152,-0.4433
0.5967,0.0464,-0.4374
0.5811,0.0836,-0.4394
0.585,0.1403,-0.4471
0.6183,0.1754,-0.498
0.6221,0.2243,-0.5723
0.6651,0.15,-0.6328
0.6749,0.0621,-0.7012
0.6749,-0.014,-0.7442
0.6593,-0.014,-0.7188
0.6104,0.0289,-0.7246
0.6241,0.0387,-0.6953
0.7003,0.0367,-0.7403
0.8195,0.0485,-0.752
1.2161,0.1871,-0.709
1.0911,0.2087,-0.8008
1.0911,0.2087,-0.8008
0.712,0.1579,-0.5468
0.6085,0.1246,-0.4706
0.884,0.1032,-0.4061
1.0012,0.0543,-0.3944
1.0012,0.0621,-0.371
1.0032,0.1032,-0.3807
0.9504,0.1266,-0.3182
0.9329,0.0836,-0.3143
0.9329,0.0836,-0.3143
0.9308,0.0562,-0.2869
0.8957,0.0348,-0.2908
0.8664,0.0231,-0.285
0.8547,0.0054,-0.2967
0.8547,0.0054,-0.2967
0.8312,-0.014,-0.2889
0.8214,-0.0257,-0.285
0.8234,-0.0609,-0.2498
0.7785,-0.0629,-0.2538
0.7745,-0.0629,-0.2538
0.8097,-0.0727,-0.2929
0.8214,-0.0394,-0.3299
0.8507,-0.1058,-0.2752
0.8996,-0.0981,-0.3065
0.9231,-0.1058,-0.2908
0.9231,-0.1312,-0.2929
0.9231,-0.1742,-0.2713
0.9602,-0.1703,-0.3221
0.9934,-0.2113,-0.2929
0.9934,-0.2113,-0.2929
1.0384,-0.1918,-0.2694
1.095,-0.1097,-0.3104
1.1536,-0.0062,-0.2361
1.2044,-0.0823,-0.2126
1.1497,-0.1351,-0.2929
1.2571,-0.2406,-0.2654
1.2729,-0.1957,-0.2224
1.3216,-0.0687,-0.1872
1.3451,0.0699,-0.1443
1.1672,0.1032,-0.1326
0.9778,0.1579,-0.199
0.9993,0.1754,-0.2869
1.0657,0.1207,-0.2068
0.9914,0.0739,-0.1189
0.9269,0.0171,-0.1541
0.9211,-0.0433,-0.1756
0.9269,-0.0609,-0.2263
0.9485,-0.0433,-0.2792
0.9562,-0.0042,-0.2967
0.9406,0.1051,-0.3006
0.9387,0.1481,-0.3162
0.884,0.1383,-0.2635
0.8136,0.0876,-0.2224
0.7355,0.0171,-0.2674
0.7277,-0.014,-0.3085
0.7608,0.0211,-0.3026
0.7823,0.0464,-0.3339
0.7785,0.0543,-0.3612
0.7745,0.0582,-0.3553
0.798,0.0718,-0.3456
0.7629,0.0778,-0.3749
0.7433,0.0523,-0.371
0.7198,0.0269,-0.3886
0.6847,0.0211,-0.4277
0.6886,0.0601,-0.4629
0.7061,0.0582,-0.4648
0.7159,0.0328,-0.498
0.7471,-0.0101,-0.5253
0.7902,-0.0355,-0.5449
0.8136,-0.0648,-0.5625
0.8116,-0.012,-0.5312
0.9171,0.0464,-0.5293
1.0715,0.1051,-0.58
0.8449,-0.0277,-0.6739
0.8449,-0.0277,-0.6739
0.6241,-0.1254,-0.7461
0.6026,-0.0629,-0.7735
1.2103,0.0464,-0.4491
1.4194,0.3885,-0.3319
1.007,0.2692,-0.3768
0.6944,0.1715,-0.373
0.8684,-0.0394,-0.2049
0.8684,-0.0394,-0.2049
1.0266,-0.0844,-0.1385
1.0676,0.0191,-0.1443
1.095,0.1403,-0.1483
0.8761,0.107,-0.2771
0.9739,0.0054,-0.4433
0.9739,0.0054,-0.4433
0.9739,0.0289,-0.3124
0.9465,0.0485,-0.197
0.9054,-0.0159,-0.2342
0.8332,-0.1039,-0.2929
0.8332,-0.1039,-0.2929
0.8644,-0.1176,-0.2987
0.9387,-0.0981,-0.2987
0.9562,-0.0902,-0.3045
0.9133,-0.0727,-0.3202
0.8761,-0.0883,-0.3143
0.8801,-0.0941,-0.3202
0.8938,-0.1097,-0.3104
0.8879,-0.1058,-0.3124
0.9308,-0.1019,-0.3065
0.9583,-0.0981,-0.2303
0.9641,-0.0921,-0.2244
0.9739,-0.1195,-0.1872
0.9719,-0.141,-0.197
0.9641,-0.1391,-0.2166
1.011,-0.1078,-0.2322
1.0247,-0.0746,-0.2596
1.2708,-0.1626,-0.244
1.2748,-0.2036,-0.2576
1.2513,-0.1879,-0.2049
1.1888,0.0328,-0.0975
1.1126,0.361,-0.0935
0.9895,0.4509,-0.2088
0.9015,0.3161,-0.203
0.9485,0.1012,-0.2303
1.0617,-0.0199,-0.2771
1.1419,-0.0473,-0.3534
1.095,-0.0473,-0.371
1.0032,-0.0336,-0.3593
0.9054,-0.0082,-0.373
0.8136,-0.0062,-0.4179
0.8156,0.0035,-0.3319
0.8097,0.0191,-0.3378
0.7862,0.0504,-0.3241
0.7725,0.0855,-0.3339
0.798,0.0992,-0.3299
0.7471,0.0699,-0.3553
0.714,0.0406,-0.3534
0.6964,0.0133,-0.3514
0.671,-0.0003,-0.3632
0.6553,-0.0394,-0.3651
0.6553,-0.0785,-0.3416
0.7589,-0.0062,-0.412
1.0032,0.0367,-0.5332
1.1516,-0.0238,-0.4511
1.0892,-0.0687,-0.5293
1.0559,-0.0863,-0.5409
0.8898,-0.1137,-0.5996
0.6495,-0.1351,-0.666
1.6988,0.0464,-0.6406
1.2904,0.4607,-0.373
1.2904,0.4607,-0.373
0.9914,0.2516,-0.3143
0.6339,-0.012,-0.2166
0.8175,0.0367,0.1585
0.8175,0.0367,0.1585
1.0168,0.1442,-0.031
1.0715,0.2868,-0.1404
0.9739,0.0797,-0.3416
0.7941,-0.1566,-0.4277
0.7941,-0.1566,-0.4277
0.968,-0.1859,-0.539
1.1458,-0.1,-0.4569
0.9758,0.0582,-0.2088
0.8293,-0.0785,-0.2538
0.8097,-0.0921,-0.2498
0.7745,-0.0257,-0.2674
0.8879,-0.0394,-0.3476
0.9797,-0.0473,-0.3378
0.8742,-0.0296,-0.2889
0.839,-0.0727,-0.1716
0.839,-0.0727,-0.1716
1.0032,-0.0863,-0.2948
1.0051,-0.0648,-0.2166
0.9562,-0.0316,-0.1932
0.9583,-0.096,-0.158
0.8488,-0.143,-0.1697
0.9465,-0.0413,-0.1033
0.9816,0.0718,-0.0681
1.0813,0.2106,-0.0994
1.2885,0.0797,-0.1131
1.2885,0.0876,-0.1267
1.1888,0.1168,-0.1111
1.1634,0.154,-0.1423
1.1048,0.1403,-0.1872
1.0344,0.0992,-0.1795
0.9641,0.1051,-0.2126
0.9269,0.0855,-0.2654
0.9699,0.0523,-0.3827
0.9075,0.0582,-0.3495
0.9641,0.1442,-0.3397
0.966,0.1207,-0.242
0.9035,0.0758,-0.2166
0.9465,0.0504,-0.2479
0.9192,0.0523,-0.2401
0.8078,0.1207,-0.2401
0.8039,0.1383,-0.2557
0.798,0.109,-0.2635
0.8273,0.0601,-0.3397
0.8547,0.1109,-0.3416
0.8664,0.0836,-0.3788
0.8684,0.0739,-0.3847
0.8996,0.0485,-0.3827
