accx,accy,accz
0.6124,0.4959,0.4555
0.6046,0.4041,0.3753
0.5284,0.3962,0.7232
0.5869,0.3864,0.8287
0.1688,0.1813,0.9596
0.0282,0.1833,0.9284
0.4248,0.1461,0.6294
0.5752,0.1891,0.5844
0.5498,0.1891,0.3343
0.3681,0.0485,0.5356
0.5147,0.324,0.5824
0.2783,0.5135,0.7915
0.2469,0.5916,1.0397
0.2469,0.5916,1.0397
0.2469,0.5916,1.0397
0.3153,0.3923,1.0026
0.3153,0.3923,1.0026
0.3153,0.3923,1.0026
0.161,0.1363,0.942
0.4853,0.4588,0.9752
0.4853,0.4588,0.9752
0.3798,0.5115,1.0397
0.2723,0.4783,1.1315
0.2723,0.4783,1.1315
0.2469,0.531,0.9538
0.2352,0.5721,0.9107
0.2079,0.2966,0.4007
0.2079,0.2966,0.4007
0.0574,0.3885,0.8658
0.0282,0.3591,0.9752
-0.0323,0.3982,1.1061
-0.0519,0.3923,1.0905
-0.0519,0.3923,1.0905
0.032,0.4178,0.8893
0.0066,0.3845,0.8033
-0.0148,0.3377,0.6274
0.1141,0.3845,0.5903
0.0965,0.4178,0.6978
0.0848,0.3415,0.7817
0.0887,0.3083,0.8697
0.0985,0.3259,0.8873
0.0769,0.3748,0.901
0.1004,0.3943,0.8853
0.1474,0.3943,0.899
0.1707,0.3787,0.9401
0.1766,0.3669,0.9342
0.1766,0.3904,0.9908
0.1707,0.3845,1.0085
0.1728,0.3787,1.028
0.1728,0.3806,1.0416
0.1668,0.361,1.0241
0.1766,0.3494,1.0299
0.1786,0.3787,1.1257
0.1747,0.3787,1.2332
0.1707,0.3494,1.3171
0.1239,0.2712,1.0847
0.1239,0.2712,1.0847
0.161,0.2282,0.9538
0.2118,0.1891,0.8716
0.2274,0.1871,0.8912
0.2431,0.113,1.0397
0.2431,0.113,1.0397
0.2215,0.1266,1.0514
0.1903,0.1403,0.9459
0.0555,0.1461,0.8443
0.0555,0.1461,0.8443
0.0535,0.195,0.7447
0.0379,0.2927,0.6352
0.0555,0.2751,0.6802
0.1024,0.2087,0.7037
0.0731,0.2986,0.7817
0.0946,0.2516,0.7915
0.0769,0.1989,0.8853
-0.0167,0.2868,0.9323
0.0124,0.4178,0.9323
0.0574,0.3435,0.9675
-0.1105,0.3259,1.0749
0.0124,0.068,1.1687
0.1493,0.0934,1.2214
0.2489,0.1559,1.1745
0.0261,0.1286,0.9323
0.1747,0.3864,0.9733
0.1258,0.2712,1.026
-0.0421,0.1403,1.1471
-0.0206,0.1891,1.2547
-0.0675,0.2536,1.1569
0.0203,0.3142,1.073
-0.1926,0.0445,0.9771
-0.2062,0.2653,0.7935
-0.1848,0.1969,0.7153
-0.3529,0.1852,1.1159
-0.3626,0.4998,1.1902
-0.1867,0.2927,1.1687
-0.3294,0.191,1.3289
0.0848,0.2653,0.8697
0.0848,0.2653,0.8697
0.0985,0.0367,0.6548
-0.1438,0.1032,0.6587
-0.1281,0.1891,0.5747
0.2255,0.3943,0.8169
0.2255,0.3943,0.8169
0.0789,0.1598,0.688
-0.1184,0.2555,0.9361
0.2098,-0.2074,0.858
0.0184,0.3943,0.9869
0.2665,0.619,1.0162
0.0848,0.6307,1.0045
0.3603,0.4373,0.9361
0.1219,0.4216,0.8736
0.1903,0.1324,0.9771
0.3486,0.4588,1.0612
0.3016,0.152,1.0807
0.1728,0.4041,1.2039
0.2177,0.0778,1.2742
0.4189,0.3552,1.2644
0.3661,0.2126,1.1706
0.1278,0.3513,1.1257
0.1942,-0.0257,1.0026
0.2079,-0.0706,0.8365
0.1591,0.2439,0.9225
0.1551,0.0992,0.9908
0.333,0.1442,1.1257
0.2743,0.0485,1.1492
0.2215,-0.0453,1.0495
0.1844,0.0348,0.8893
0.1376,0.0895,0.731
0.118,0.1168,0.7212
0.1316,0.152,0.6548
0.1102,0.1813,0.6899
0.1004,0.195,0.8033
0.0926,0.2555,0.7232
0.0946,0.2849,0.733
0.0985,0.3024,0.8131
0.0926,0.3219,0.8599
0.0848,0.3219,0.8775
0.0731,0.3103,0.9127
0.0731,0.3103,0.9127
0.0457,0.3122,0.9596
0.0184,0.324,1.0065
-0.0129,0.3377,1.0788
-0.0167,0.3142,1.1706
-0.0108,0.2712,1.3329
-0.0225,0.2399,1.413
-0.0323,0.2145,1.4363
-0.0362,0.1852,1.413
-0.0558,0.1794,1.3035
-0.0793,0.1891,1.0788
-0.0812,0.195,0.9517
-0.089,0.2008,0.856
-0.1184,0.1871,0.7779
-0.1535,0.2126,0.7915
-0.1203,0.2126,0.8521
-0.093,0.2204,0.8893
-0.0636,0.2282,0.8932
-0.0225,0.2321,0.9068
-0.005,0.2243,0.9303
0.0007,0.2008,0.9557
-0.0031,0.2087,0.9596
0.0066,0.2185,0.9284
-0.005,0.2497,0.8814
-0.0108,0.2712,0.8189
-0.005,0.2692,0.8033
-0.0031,0.2712,0.7935
0.0124,0.2692,0.8111
0.0574,0.2614,0.8599
0.0985,0.2634,0.8951
0.1102,0.2751,0.9303
0.0829,0.2946,0.9225
0.0515,0.2829,0.9498
0.0594,0.2497,0.9889
0.0848,0.2418,1.0866
0.0848,0.2418,1.0866
0.1591,0.2516,1.1335
0.0906,0.3181,1.3329
0.032,0.0543,1.4247
0.1786,0.1617,1.4247
0.0184,0.238,1.4149
-0.0225,0.0621,1.2624
0.0222,0.2262,0.9342
0.1982,0.0054,0.858
0.1982,0.0054,0.858
0.0906,0.0191,0.901
0.2939,0.2478,1.0045
0.3075,0.1344,0.9831
0.2841,0.1696,0.8619
0.2431,0.1461,0.6255
0.2431,0.1461,0.6255
0.2431,0.1461,0.6255
0.2489,0.2399,0.6098
0.1083,0.4823,0.727
0.1083,0.4823,0.727
0.0496,0.1051,0.7251
0.1121,0.1149,0.8248
0.0184,0.4627,0.8677
0.1707,0.5115,0.901
0.204,0.4744,0.9225
-0.046,0.2185,0.9303
0.157,0.5271,0.9948
0.0496,0.1579,1.0183
-0.1457,0.2536,1.0886
-0.0656,0.5213,1.0749
0.0203,0.1871,1.0416
-0.048,0.5682,1.1257
0.12,0.4295,1.237
-0.1223,0.068,1.3191
-0.1379,0.3825,1.3543
-0.0225,0.1207,1.2605
-0.2668,0.2849,1.1667
-0.0597,0.4295,1.0886
0.0144,0.1344,1.0065
-0.1887,0.1657,1.0319
0.1297,0.236,1.0847
-0.1066,0.1461,1.112
0.1024,0.3591,1.114
0.2529,0.1852,0.9948
-0.005,0.0171,0.8716
0.116,0.3825,0.7994
-0.0108,0.0406,0.7037
0.2313,0.3317,0.6685
0.1844,0.3219,0.6235
0.0418,0.1598,0.5903
0.1043,0.3044,0.5864
0.0222,0.277,0.6313
0.0222,0.2672,0.7896
0.0222,0.2672,0.7896
0.0574,0.277,0.8404
0.0946,0.2809,0.8814
0.0711,0.2907,0.9284
0.0535,0.2809,0.985
0.0398,0.2829,1.1159
0.0633,0.3044,1.28
0.1004,0.2986,1.3133
0.1434,0.3161,1.3074
0.1453,0.2732,1.3602
0.1083,0.1559,1.4051
0.1083,0.1559,1.4051
0.0985,0.1442,1.3465
0.12,0.1735,1.1471
0.2118,0.2282,0.8795
0.3153,0.2048,0.8521
0.3153,0.2048,0.8521
0.3505,0.1637,0.9225
0.2783,0.0758,1.0123
0.1805,0.0601,0.9303
0.0769,0.1305,0.6704
0.0769,0.1305,0.6704
0.0652,0.152,0.6196
0.0555,0.236,0.5688
0.0711,0.2516,0.5805
0.0672,0.2653,0.6665
0.0672,0.2653,0.6665
0.0613,0.2868,0.6939
0.0457,0.3044,0.8111
0.0164,0.3181,0.9342
0.0164,0.3181,0.9342
0.0066,0.3435,0.9771
0.0203,0.3533,1.0065
0.0222,0.3357,1.112
0.0379,0.3044,1.1862
0.0379,0.3044,1.1862
0.0282,0.2986,1.2449
0.0711,0.2829,1.2272
0.0692,0.2712,1.2566
0.0301,0.2692,1.2624
-0.046,0.2555,1.1862
-0.046,0.2555,1.1862
-0.0714,0.2164,1.073
-0.0832,0.2048,0.9635
-0.093,0.2126,0.9284
-0.0793,0.2282,0.9284
-0.0578,0.2849,0.9752
-0.1027,0.236,1.069
-0.0968,0.195,1.1471
-0.005,0.0855,1.1296
0.0769,0.0562,1.0319
0.0789,0.0621,0.9869
0.2215,0.3473,0.901
0.1884,0.3787,0.8325
0.0282,0.068,0.7114
0.0144,0.3923,0.7037
0.0144,0.3923,0.7037
-0.0656,0.0934,0.6762
0.0086,0.4041,0.686
0.1316,0.4236,0.7505
-0.0597,0.1559,0.8443
-0.0597,0.1559,0.8443
-0.0578,0.1559,0.8873
0.1961,0.3571,0.944
0.1453,0.2008,0.9752
0.1083,0.0953,0.9792
0.1062,0.4021,0.985
0.1688,0.0387,1.0123
0.0946,0.4568,1.1941
-0.0206,0.494,1.2644
-0.0539,0.3473,1.2644
0.0359,0.15,1.3054
0.1414,0.0778,1.2898
0.1141,0.3864,1.237
0.0809,0.2497,1.071
0.0613,0.1735,1.0397
0.0613,0.1735,1.0397
0.1942,-0.0003,1.0026
0.1805,0.3728,0.9908
0.1649,0.2732,0.8325
0.2958,0.3219,0.727
0.2958,0.3219,0.727
0.0028,0.0523,0.6508
-0.0812,0.107,0.6841
0.1532,0.4255,0.7016
0.1121,0.447,0.6685
0.1121,0.447,0.6685
-0.0734,0.4607,0.6724
-0.1652,0.3904,0.7524
0.0692,0.4392,0.8775
0.0692,0.4392,0.8775
-0.2102,0.195,0.9205
-0.0304,0.5701,1.0123
0.0086,0.4373,1.1687
-0.087,0.0836,1.2761
0.0047,0.3181,1.3641
0.0047,0.3181,1.3641
-0.0988,0.3454,1.3758
-0.089,0.3767,1.2879
-0.1575,0.4275,1.1921
-0.2102,0.4861,0.9498
-0.2102,0.4861,0.9498
-0.3489,0.5173,0.7779
-0.4134,0.5271,0.772
-0.3274,0.3748,0.8483
-0.2102,0.3357,0.9752
-0.1515,0.3063,1.0984
-0.1398,0.3005,1.1608
-0.134,0.32,1.1511
-0.0753,0.2927,1.114
-0.0383,0.277,0.942
-0.0968,0.3142,0.8306
-0.1066,0.3259,0.7564
-0.0499,0.2966,0.7407
-0.0578,0.0367,0.7193
-0.0225,0.3103,0.7544
-0.1163,0.576,0.5395
-0.263,0.6874,0.4028
-0.2551,0.6092,0.5805
