accx,accy,accz
0.9192,-0.0101,-0.2733
0.9152,-0.0062,-0.2733
0.9113,-0.0159,-0.285
0.9406,-0.0394,-0.2635
0.9367,-0.0473,-0.2557
0.9289,-0.0648,-0.2596
0.9171,-0.0981,-0.2733
0.9699,-0.1137,-0.2771
0.9739,-0.0687,-0.3358
0.968,-0.0433,-0.369
0.9778,-0.0569,-0.3006
0.9778,-0.0569,-0.3006
1.0559,-0.0296,-0.3065
1.136,0.0308,-0.3319
1.1595,0.0269,-0.3944
1.1439,-0.1176,-0.4687
1.0442,-0.1097,-0.3495
1.007,-0.0257,-0.1013
1.0168,0.1286,0.0412
0.9621,0.361,0.0197
0.8644,0.365,-0.1716
0.8605,0.1696,-0.285
0.9113,-0.0413,-0.326
0.9445,-0.1938,-0.367
0.9641,-0.1468,-0.4159
1.0774,-0.012,-0.3241
1.0735,0.0348,-0.3124
1.0266,0.0504,-0.3045
0.9445,0.0426,-0.2869
0.8586,0.0269,-0.2694
0.8449,0.068,-0.2654
0.8566,0.0739,-0.2733
0.9113,0.0914,-0.2654
0.9485,0.068,-0.2908
0.8684,0.0211,-0.285
0.8684,0.0211,-0.285
0.8332,0.0171,-0.2869
0.8468,-0.0101,-0.3182
0.8605,-0.0433,-0.3436
0.8761,-0.0648,-0.373
0.8566,-0.0453,-0.4042
0.8468,-0.0257,-0.3963
0.8664,0.0094,-0.3866
0.884,0.0308,-0.3963
0.8957,-0.0003,-0.3905
0.9562,-0.0296,-0.3456
0.9778,-0.0082,-0.3065
0.9856,0.066,-0.2948
1.1185,-0.0413,-0.414
1.2982,-0.2153,-0.4745
1.2474,-0.1468,-0.4413
1.3353,0.0914,-0.2948
1.3959,0.32,-0.2771
1.3197,0.277,-0.2792
0.5538,0.025,-0.2635
0.5538,0.025,-0.2635
0.4443,-0.0706,-0.2107
0.7022,0.0113,-0.0954
1.1048,0.1794,-0.072
1.2494,0.2672,-0.0193
1.2494,0.2672,-0.0193
0.9621,0.107,-0.1483
0.8684,0.0231,-0.2361
0.8234,-0.0218,-0.2635
0.9308,0.0015,-0.2205
0.9308,0.0015,-0.2205
0.9778,-0.0062,-0.2224
0.9387,-0.0257,-0.2654
0.968,-0.014,-0.2771
0.968,-0.014,-0.2771
0.968,-0.014,-0.2771
0.9465,0.0171,-0.2831
0.9269,0.0133,-0.2869
0.925,-0.012,-0.2771
0.9192,-0.0531,-0.2674
0.9192,-0.0531,-0.2674
0.9192,-0.0706,-0.2635
0.9367,-0.0629,-0.2615
0.9641,-0.055,-0.2674
0.9797,-0.0238,-0.2948
0.9836,-0.0023,-0.326
0.9836,-0.0101,-0.3378
0.9739,-0.0375,-0.3339
0.9426,-0.0238,-0.3495
1.0735,0.0445,-0.2771
1.0735,0.0445,-0.2771
1.1321,0.0699,-0.2752
1.1751,0.0308,-0.4589
1.1029,-0.1468,-0.4335
1.0617,-0.2074,-0.2049
0.9895,-0.014,0.0666
0.9094,0.3377,0.0959
0.841,0.4919,-0.0603
0.9758,0.1813,-0.3026
1.0324,-0.0785,-0.3749
0.9641,-0.2133,-0.4081
0.8781,-0.1996,-0.4257
0.9171,-0.0569,-0.369
0.9993,0.0289,-0.2948
1.013,0.0504,-0.2908
0.9758,0.0485,-0.2771
0.9094,0.0348,-0.2792
0.8644,0.0211,-0.2929
0.8586,0.0582,-0.2654
0.884,0.0621,-0.244
0.9329,0.0562,-0.2401
0.966,0.0406,-0.2635
0.8898,0.0211,-0.2752
0.8703,-0.0375,-0.3182
0.8703,-0.0375,-0.3182
0.8801,-0.0473,-0.3319
0.8859,-0.0629,-0.3456
0.8625,-0.0746,-0.3632
0.9075,-0.014,-0.3416
0.9075,-0.014,-0.3416
0.9075,0.0035,-0.3339
0.9035,-0.0101,-0.2869
0.9504,-0.0433,-0.244
0.9876,-0.0316,-0.2596
0.9876,-0.0316,-0.2596
1.054,-0.2192,-0.4238
