time,gFx,gFy,gFz,TgF
13.153256,0.9054,-0.0687,-0.2869,0.95
13.172361,0.8917,-0.0569,-0.285,0.94
13.190802,0.8742,-0.0277,-0.3358,0.94
13.206939,0.884,-0.0355,-0.3319,0.94
13.227789,0.9015,-0.0765,-0.2869,0.95
13.267304,0.9934,-0.0629,-0.2126,1.02
13.267587,0.9934,-0.0629,-0.2126,1.02
13.289562,1.0051,-0.0941,-0.199,1.03
13.306523,0.9953,-0.0981,-0.197,1.02
13.327665,0.9778,-0.1078,-0.2322,1.01
13.34705,0.9816,-0.1156,-0.2811,1.03
13.371917,1.0501,-0.096,-0.326,1.1
13.389401,1.2005,-0.096,-0.2147,1.22
13.405771,1.2005,-0.1235,-0.1872,1.22
13.432301,1.1497,-0.055,-0.1853,1.17
13.454104,1.0481,0.1598,-0.1716,1.07
13.471058,0.9953,0.3279,-0.1658,1.06
13.487795,0.9816,0.4314,-0.2557,1.1
13.509581,1.0226,0.3298,-0.2517,1.1
13.540676,1.2748,0.0445,-0.3241,1.32
13.553612,1.2885,-0.0394,-0.3299,1.33
13.571105,1.1693,-0.055,-0.3886,1.23
13.588114,1.013,-0.0531,-0.3827,1.08
13.609473,0.9035,-0.0023,-0.3124,0.96
13.635184,0.7883,0.0718,-0.3476,0.86
13.653561,0.7374,0.0876,-0.2733,0.79
13.671037,0.7277,0.0797,-0.2831,0.78
13.68682,0.7217,0.0485,-0.3143,0.79
13.708144,0.7355,-0.0003,-0.3456,0.81
13.730867,0.7492,-0.0082,-0.3788,0.84
13.753815,0.7608,0.0445,-0.4452,0.88
13.769879,0.7804,0.0445,-0.4374,0.9
13.806138,0.6984,-0.0316,-0.4999,0.86
13.827539,0.712,-0.0844,-0.4433,0.84
13.834895,0.7277,-0.0883,-0.4296,0.85
13.853443,0.7941,-0.0296,-0.4999,0.94
13.86965,0.8879,-0.0316,-0.4999,1.02
13.90299,1.0363,0.0211,-0.5078,1.15
13.921711,1.0892,0.0485,-0.5332,1.21
13.941166,0.968,-0.0042,-0.5957,1.14
13.951215,0.884,-0.0394,-0.6113,1.08
13.986103,0.8234,-0.0844,-0.5586,1.0
